#;;;;;;;;;;;X
ionian_islands_question_desc;拿破仑战争结束后英国就获得了爱奥尼亚诸岛的宗主权。在1862年，相对其价值来说维系宗主权的花费被认为过于高昂，经过两年的协商后它们被割让给希腊。;;;;;;;;;;X
WARSUBSIDIES_DESC;每天提供Y$MONEY$W?来帮助这个国家;;;;;;;;;;X
release_puppet;释放傀儡国;;;;;;;;;;X
release_puppet_short;使$THIRD$独立;;;;;;;;;;X
release_puppet_setup;使$RECIPIENT$释放$THIRD$;;;;;;;;;;X
release_puppet_desc;使一个Y国家W从其宗主国独立;;;;;;;;;;X
IS_NOT_OUR_VASSAL;不是我们的傀儡国;;;;;;;;;;X
IS_OUR_VASSAL;是我们的傀儡国;;;;;;;;;;X
COUNTRYALERT_HaveOrganizingRebels;反叛集团正在我国组织起来！;;;;;;;;;;X
TOTAL_REBEL_POP;反叛集团成员;;;;;;;;;;X
PROV2918;贝宁海湾;;;;;;;;;;X
PROV2921;几内亚海岸;;;;;;;;;;X
PROV2922;塞内冈比亚海岸;;;;;;;;;;X
NUMBER_OF_EMIREES;本月有Y$NUM$W人出国;;;;;;;;;;X
NUMBER_OF_IMMIGREES;本月有Y$NUM$W人入境;;;;;;;;;;X
alaskan_purchase_title;西沃德的冰箱;;;;;;;;;;X
alaskan_purchase_desc;由于克里米亚战争的后果，俄罗斯开始相信在另一场与英国的战争中没有希望保住其北美领地，于是希望将其出售并变成美国的阿拉斯加州。这片领土于1867年被美国以每英亩2.3分的价格购入。在当时的国务卿威廉・亨利・西沃德推动并完成之后，购买阿拉斯加被美国人普遍嘲讽为“西沃德的冰箱”。;;;;;;;;;;X
EVTNAME32509;阿拉斯加购买？;;;;;;;;;;X
EVTDESC32509;我们在华盛顿大使馆的临时代办爱德华・安德烈维奇・斯托克尔抛出的试探有了结果，美国今天表示可以开始就出售我们在北美的领土进行磋商。美国人为阿拉斯加地区向我们开出了每英亩2.3分的价格，这个价格看起来相对公平。殖民地很难在于英国的战争中幸存，所以现在将其定价抛售并非是个坏注意。你怎么看，$MONARCHTITLE$？;;;;;;;;;;X
EVTOPTA32509;反正我们现在很艰难;;;;;;;;;;X
EVTOPTB32509;不，我不这样想。也许将来某天我们可以在那儿建一座桥？;;;;;;;;;;X
EVTNAME32510;俄罗斯接受！;;;;;;;;;;X
EVTDESC32510;$MONARCHTITLE$，俄罗斯同意出售阿拉斯加给我们！;;;;;;;;;;X
EVTOPTA32510;太好了！;;;;;;;;;;X
EVTNAME32511;俄罗斯拒绝！;;;;;;;;;;X
EVTDESC32511;$MONARCHTITLE$，与俄罗斯之间就出售阿拉斯加地区的协商已经停止，俄罗斯拒绝出售那个地区给我们。;;;;;;;;;;X
EVTOPTA32511;可恨！;;;;;;;;;;X
IS_DISARMED;已经被解除武装;;;;;;;;;;X
IS_NOT_DISARMED;没有被解除武装;;;;;;;;;;X
TRUCE_LASTS_UNTIL;休战协议持续到Y$DATE$W;;;;;;;;;;X
LOBBY_HOST_ONLY;只有主机可以开始游戏;;;;;;;;;;X
LOBBY_WAITING;你必须等待所有玩家开始，或者踢掉已经消失的玩家;;;;;;;;;;X
NO_UNIT_TECH;要组建Y$UNIT$W，我们必须先研究Y$TECH$W;;;;;;;;;;X
NO_UNIT_REGIMENTS;我们无法组建Y$UNIT$W，需要更多的Y士兵W;;;;;;;;;;X
NO_UNIT_PORTS;我们无法组建Y$UNIT$W，需要一个Y沿海W省份;;;;;;;;;;X
DIPLOMACY_WARDIALOG_ALLIES;Y$COUNTRY$W受到下列国家的保护：;;;;;;;;;;X
DIPLOMACY_WARDIALOG_NUM_ALLIES;Y$COUNTRY$W受到Y$NUM$W个国家的保护;;;;;;;;;;X
DIPLOMACY_WARDIALOG_ALLY;盟国;;;;;;;;;;X
WARGOAL_WE_ACCEPT_HEADER;外相报告;;;;;;;;;;X
WARGOAL_WE_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;X
WARGOAL_WE_ACCEPT_2;$ACTOR$已经决定扩大与我们的战争以要求;;;;;;;;;;X
WARGOAL_WE_ACCEPT_3;$WARGOAL$;;;;;;;;;;X
WARGOAL_WE_ACCEPT_4;这些蠢货觉得我们会答应。;;;;;;;;;;X
WARGOAL_WE_ACCEPT_5;*;;;;;;;;;;X
WARGOAL_WE_ACCEPT_6;我们将惩罚他们的傲慢。;;;;;;;;;;X
WARGOAL_WE_ACCEPT_BTN1;好的;;;;;;;;;;X
WARGOAL_WE_ACCEPT_BTN2;好的;;;;;;;;;;X
WARGOAL_WE_ACCEPT_BTN3;查看;;;;;;;;;;X
WARGOAL_WE_ACCEPT_LOG;$ACTOR$扩大了他们与我们的战争以获得$WARGOAL$。;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_HEADER;外相报告;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_2;我们已经决定扩大我们的战争以要求;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_3;$WARGOAL$;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_4;我们希望$RECIPIENT$能通情达理;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_5;*;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_6;现在他们将为其短视付出代价。;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_BTN1;好的;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_BTN2;好的;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_BTN3;查看;;;;;;;;;;X
WARGOAL_THEY_ACCEPT_LOG;我们扩大了与$RECIPIENT$的战争以获得$WARGOAL$。;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_HEADER;外相报告;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_1;$MONARCHTITLE$;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_2;我们听说了遥远地方的传闻;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_3;看起来$ACTOR$;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_4;已经扩大了他们与$RECIPIENT$的战争;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_5;以获得$WARGOAL$;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_6;就像我们所关心的。;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_BTN1;好的;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_BTN2;好的;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_BTN3;查看;;;;;;;;;;X
WARGOAL_OTHER_ACCEPT_LOG;$ACTOR$扩大了他们与$RECIPIENT$的战争以获得$WARGOAL$。;;;;;;;;;;X
NO_GP_ACTION_ON_SELF;将我们自己作为目标是愚蠢的;;;;;;;;;;X
OL_VIEW_SIEGES;开关Y围城W快捷栏;;;;;;;;;;X
BADBOY_EFFECT;$DIRECTION$$VALUE$恶名\n;;;;;;;;;;X
unification_annex_casus_belli;统一战争;;;;;;;;;;X
unification_annex_casus_belli_desc;解放我们Y文化圈W的核心领土;;;;;;;;;;X
unification_annex_casus_belli_setup;解放我们Y文化圈W的核心领土;;;;;;;;;;X
unification_annex_casus_belli_short;吞并;;;;;;;;;;X
enlightenment_thought;权利思想;;;;;;;;;;X
enlightenment_thought_desc;权利思想;;;;;;;;;;X
NORMAL_WAR_UNIFICATION_ANNEX_NAME;$ORDER$$FIRST_COUNTRY$解放$SECOND_COUNTRY$;;;;;;;;;;X
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$$FIRST_COUNTRY$解放$SECOND_COUNTRY$;;;;;;;;;;X
springtime_of_nations;万国之春！;;;;;;;;;;X
springtime_of_nations_desc;沉睡的欧洲民族觉醒过来对抗专制与暴政;;;;;;;;;;X
HND_conservative;国民会议党;;;;;;;;;;X
HND_liberal;独立党;;;;;;;;;;X
HND_reactionary;国民阵线;;;;;;;;;;X
HND_anarcho_liberal;自由党;;;;;;;;;;X
HND_socialist;印度国民大会党;;;;;;;;;;X
HND_communist;共产党;;;;;;;;;;X
HND_fascist;统一党;;;;;;;;;;X
HND;印度;;;;;;;;;;X
WEDID_ISDISCREDITED_DESC;诽谤效果持续到Y$UNTIL$W，我国仍受其影响。;;;;;;;;;;X
WEDID_ISBANNEDEMBASSY_DESC;封锁使馆效果持续到Y$UNTIL$W，我国仍受其影响。;;;;;;;;;;X
OTHER_MUST_NEGOTIATE_WITH_WAR_LEADER;在战争结束前我们不能同敌方的Y战争领袖W进行协商。和平协议只能在Y$ENEMY$W与Y$COUNTRY$W之间签署。;;;;;;;;;;X
unification_humiliate_cb;宣示霸权;;;;;;;;;;X
REMOVE_unification_humiliate_cb_desc;羞辱其他列强来向你的文化圈展示领袖地位;;;;;;;;;;X
REMOVE_unification_humiliate_cb_setup;羞辱其他列强来向你的文化圈展示领袖地位;;;;;;;;;;X
unification_humiliate_cb_short;承认霸权;;;;;;;;;;X
NORMAL_UNIFICATION_HUMILIATE_NAME;$FIRST$-$SECOND$兄弟之战;;;;;;;;;;X
AGRESSION_UNIFICATION_HUMILIATE_NAME;$FIRST$-$SECOND$兄弟之战;;;;;;;;;;X
PRODUCTION_REQUIRED_DAILY_INPUTS;所需每日输入：;;;;;;;;;;X
PRODUCTION_DAILY_OUTPUT;每日输出：;;;;;;;;;;X
COUNTRYALERT_NO_HasClosedFactories;我国没有破产的工厂;;;;;;;;;;X
COUNTRYALERT_HasClosedFactories;在下列地区有破产的工厂：;;;;;;;;;;X
CHI_1496;港澳地区;;;;;;;;;;X
ANY_STATE_STARTS;任何情况;;;;;;;;;;X
indian_sepoys_title;印度兵变;;;;;;;;;;X
indian_sepoys_name;印度士兵;;;;;;;;;;X
indian_sepoys_desc;印度兵“Sepoy”的语源是波斯语的“Siphai”，含义为士兵，通常用来称呼为欧洲人效力的印度士兵。在1857年，部分被英国东印度公司雇佣的印度兵发动了反抗英国统治的兵变，这个事件同时被称为“印度兵变”和“印度第一次独立战争”。发动兵变的士兵们为了将印度从殖民统治中解放出来而战。;;;;;;;;;;X
indian_sepoys_army;印度兵变;;;;;;;;;;X
HND_ADJ;印度的;;;;;;;;;;X
ALD;阿尔及利亚;;;;;;;;;;X
REMOVED_BUDGET_CANT_LOAN_DESC;银行只会在你满足支付利息及非敌对的情况下才会贷款给你。外国银行为了安全上的原因永远不会贷给你超出他们可用款项$MAXLOAN$%的资金。;;;;;;;;;;X
WE_ARE_DISCREDITED;我们是不名誉的;;;;;;;;;;X
INFLUENCE_NEIGHBOUR;邻国;;;;;;;;;;X
INFLUENCE_OTHER_CONTINENT;另一大洲的国家;;;;;;;;;;X
INFLUENCE_RELATIVE;总分数与我国的差距;;;;;;;;;;X
INFLUENCE_AT_MAX;我们无法在单个国家拥有超过Y$MAX$W点的影响力;;;;;;;;;;X
DIPLOMACY_DAILYINFLULENCE_GAIN;我们每天获得Y$NUM$W点对Y$COUNTRY$W的影响力，我们获得影响力的基础值为Y$BASE$W点;;;;;;;;;;X
DECL_WAR_NO_VASSAL;我们无法对Y卫星国W或Y自治领W宣战;;;;;;;;;;X
austrian_form_south_german_confederation_title;南德意志邦联;;;;;;;;;;X
austrian_form_south_german_confederation_desc;当德意志帝国尚未统一之前，随着普法战争的进展，十九世纪高涨的民族主义已经表现出了统一的倾向，1848年的法兰克福国民议会则是一个重要的先驱。通过达成南德意志诸邦中的主导地位，我们可以成立南德意志邦联。;;;;;;;;;;X
OL_HOSTILE_SIEGES;敌方围城;;;;;;;;;;X
OL_VIEW_HOSTILE_SIEGES;开关Y敌方围城W快捷栏;;;;;;;;;;X
civil_war_setup;为了再次将我们的国家统一到同一面旗帜下而战;;;;;;;;;;X
POOR_MILITANCY_MORE_THAN;贫困阶层斗争性超过;;;;;;;;;;X
MIDDLE_MILITANCY_MORE_THAN;中产阶层斗争性超过;;;;;;;;;;X
RICH_MILITANCY_MORE_THAN;富裕阶层斗争性超过;;;;;;;;;;X
POOR_MILITANCY_LESS_THAN;贫困阶层斗争性少于;;;;;;;;;;X
MIDDLE_MILITANCY_LESS_THAN;中产阶层斗争性少于;;;;;;;;;;X
RICH_MILITANCY_LESS_THAN;富裕阶层斗争性少于;;;;;;;;;;X
PRODUCTION_SORT_BY_AVAILABLE_WORKFORCE_TOOLTIP;按失业Y$TYPE$W排序;;;;;;;;;;X
PRODUCTION_SORT_BY_AVG_INVESTORS_TOOLTIP;按地区的平均Y$TYPE$W排序;;;;;;;;;;X
PRODUCED_DETAIL;我国当前可用$VAL$;;;;;;;;;;X
TRADE_AVAILABLE;可用;;;;;;;;;;X
SPA_2517;密克罗尼西亚;;;;;;;;;;X
hungarian_culture_group;匈牙利人;;;;;;;;;;X
polish_culture_group;波兰人;;;;;;;;;;X
czecho_slovak_culture_group;捷克斯洛伐克人;;;;;;;;;;X
DZG_ADJ;但泽的;;;;;;;;;;X
EVTNAME13201;外交使团被围！;;;;;;;;;;X
EVTDESC13201;$FROMCOUNTRY$的消息传到了我们这里，当地统治者将我们的外交人员从该国驱逐，并且他们的部队以强制实行的姿态将我们的大使馆围困起来。这件事将发展为国际形象的巨大损失，除非向$FROMCOUNTRY$正式宣战。先生，我们应该怎样应对？;;;;;;;;;;X
EVTOPTA13201;武力！;;;;;;;;;;X
EVTOPTB13201;也许我们可以让$FROMCOUNTRY_ADJ$龙睡下。;;;;;;;;;;X
annex_core_country;恢复秩序;;;;;;;;;;X
annex_core_country_short;吞并$RECIPIENT$;;;;;;;;;;X
annex_core_country_setup;吞并$RECIPIENT$;;;;;;;;;;X
annex_core_country_desc;吞并一个Y国家W所有含有你的核心的省份;;;;;;;;;;X
liberal_rebels_title;雅各宾派;;;;;;;;;;X
liberal_rebels_name;雅各宾派;;;;;;;;;;X
liberal_rebels_desc;自由主义的雅各宾派为了国家的政府能纳入更广大阶层的民众而奋斗。在一个绝对君主制国家他们会要求实行君主立宪制，在其他情况下他们都希望建立民主制度。;;;;;;;;;;X
liberal_rebels_army;共和国卫队;;;;;;;;;;X
NORMAL_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST_COUNTRY$恢复$SECOND$秩序;;;;;;;;;;X
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST_COUNTRY$恢复$SECOND$秩序;;;;;;;;;;X
NOT_ENOUGH_FOR_BRIGADE;现在尚未完全动员一个旅;;;;;;;;;;X
